interval_start,interval,geography_type,geography_key,binned.trip_start.count
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371942001,18
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371942001,10
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371942001,7
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371942001,5
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371942001,6
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371942002,246
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371942002,452
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371942002,589
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371942002,761
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371942002,744
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371942002,658
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371942002,478
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371942002,272
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371942002,249
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371942002,397
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371942002,410
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371943001,17
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371943001,27
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371943001,76
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371943001,51
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371943001,74
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371943001,45
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371943001,82
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371943001,35
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371943001,17
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371943001,50
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371943001,62
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371943002,6
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371943002,12
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371943002,14
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371943002,28
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371943002,24
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371943002,19
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371943002,13
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371943002,7
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371943002,6
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371943002,16
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371943002,8
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371944011,1193
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371944011,2325
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371944011,2968
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371944011,3232
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371944011,3553
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371944011,2642
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371944011,2013
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371944011,1329
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371944011,1262
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371944011,1163
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371944011,1545
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371944012,147
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371944012,423
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371944012,727
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371944012,686
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371944012,846
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371944012,641
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371944012,544
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371944012,430
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371944012,294
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371944012,322
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371944012,278
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371944021,219
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371944021,594
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371944021,1141
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371944021,1121
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371944021,1134
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371944021,989
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371944021,881
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371944021,718
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371944021,411
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371944021,446
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371944021,375
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371944022,787
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371944022,1495
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371944022,2240
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371944022,2779
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371944022,2943
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371944022,2064
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371944022,1497
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371944022,966
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371944022,598
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371944022,793
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371944022,1010
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371944023,805
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371944023,1534
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371944023,1841
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371944023,2328
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371944023,1826
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371944023,1294
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371944023,837
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371944023,545
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371944023,439
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371944023,523
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371944023,619
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371945001,1293
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371945001,2127
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371945001,2811
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371945001,3241
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371945001,3048
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371945001,2204
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371945001,1877
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371945001,1173
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371945001,919
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371945001,1008
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371945001,1140
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371945002,794
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371945002,1720
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371945002,2621
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371945002,2903
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371945002,2665
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371945002,2088
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371945002,1664
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371945002,1105
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371945002,828
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371945002,863
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371945002,998
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371951001,102
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371951001,82
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371951001,125
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371951001,163
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371951001,125
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371951001,87
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371951001,77
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371951001,45
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371951001,24
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371951001,24
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371951001,27
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371951002,163
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371951002,306
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371951002,481
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371951002,443
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371951002,436
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371951002,383
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371951002,267
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371951002,138
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371951002,124
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371951002,94
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371951002,145
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371951003,24
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371951003,79
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371951003,79
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371951003,103
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371951003,84
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371951003,77
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371951003,48
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371951003,46
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371951003,33
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371951003,15
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371951003,28
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371951004,52
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371951004,127
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371951004,174
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371951004,222
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371951004,186
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371951004,168
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371951004,142
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371951004,79
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371951004,58
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371951004,59
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371951004,96
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371952011,189
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371952011,260
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371952011,480
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371952011,445
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371952011,421
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371952011,438
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371952011,293
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371952011,137
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371952011,120
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371952011,55
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371952011,168
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371952012,46
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371952012,73
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371952012,91
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371952012,108
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371952012,99
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371952012,76
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371952012,74
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371952012,41
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371952012,50
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371952012,13
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371952012,25
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371952021,36
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371952021,83
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371952021,112
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371952021,158
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371952021,89
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371952021,123
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371952021,99
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371952021,43
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371952021,33
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371952021,21
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371952021,30
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371952022,46
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371952022,61
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371952022,81
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371952022,62
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371952022,80
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371952022,61
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371952022,49
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371952022,26
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371952022,18
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371952022,12
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371952022,33
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371952023,79
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371952023,115
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371952023,155
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371952023,196
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371952023,168
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371952023,205
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371952023,152
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371952023,85
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371952023,66
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371952023,39
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371952023,34
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371953001,59
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371953001,69
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371953001,85
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371953001,106
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371953001,85
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371953001,97
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371953001,76
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371953001,42
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371953001,61
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371953001,32
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371953001,30
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371953002,113
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371953002,212
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371953002,352
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371953002,404
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371953002,364
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371953002,300
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371953002,235
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371953002,82
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371953002,70
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371953002,74
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371953002,70
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371953003,369
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371953003,670
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371953003,1010
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371953003,1118
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371953003,1129
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371953003,887
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371953003,523
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371953003,314
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371953003,271
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371953003,184
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371953003,249
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371954001,25
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371954001,35
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371954001,70
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371954001,79
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371954001,106
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371954001,57
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371954001,27
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371954001,22
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371954001,29
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371954001,7
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371954001,28
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371954002,597
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371954002,942
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371954002,1992
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371954002,2411
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371954002,2296
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371954002,1888
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371954002,1108
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371954002,530
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371954002,453
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371954002,483
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371954002,514
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371954003,60
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371954003,112
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371954003,214
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371954003,197
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371954003,220
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371954003,181
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371954003,120
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371954003,57
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371954003,75
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371954003,59
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371954003,68
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371954004,158
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371954004,293
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371954004,373
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371954004,398
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371954004,384
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371954004,324
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371954004,223
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371954004,116
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371954004,87
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371954004,78
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371954004,122
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371955001,328
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371955001,556
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371955001,834
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371955001,728
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371955001,798
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371955001,822
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371955001,568
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371955001,294
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371955001,235
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371955001,221
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371955001,234
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371955002,63
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371955002,125
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371955002,141
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371955002,113
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371955002,198
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371955002,155
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371955002,101
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371955002,66
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371955002,64
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371955002,47
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371955002,79
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371955003,50
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371955003,73
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371955003,114
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371955003,89
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371955003,122
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371955003,88
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371955003,60
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371955003,36
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371955003,34
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371955003,23
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371955003,41
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371955004,17
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371955004,28
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371955004,37
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371955004,51
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371955004,32
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371955004,22
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371955004,18
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371955004,12
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371955004,6
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371955004,5
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371955004,9
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371956001,145
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371956001,297
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371956001,345
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371956001,332
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371956001,400
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371956001,275
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371956001,122
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371956001,125
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371956001,96
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371956001,81
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371956001,144
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371956002,201
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371956002,445
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371956002,568
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371956002,725
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371956002,708
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371956002,509
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371956002,283
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371956002,212
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371956002,151
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371956002,155
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371956002,171
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371956003,11
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371956003,19
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371956003,13
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371956003,39
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371956003,67
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371956003,33
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371956003,22
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371956003,30
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371956003,20
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371956003,24
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371956003,21
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371956004,218
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371956004,530
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371956004,851
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371956004,851
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371956004,789
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371956004,724
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371956004,466
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060371956004,197
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060371956004,239
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060371956004,153
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060371956004,189
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060371957101,264
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060371957101,469
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060371957101,907
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060371957101,753
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060371957101,888
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060371957101,854
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060371957101,452
